div,season,date,team_home,team_away,points_home,points_away,goals_home,goals_away
E0,2009,30dec2009,Man United,Wigan,3,0,5,0
E0,2009,05jan2010,Stoke,Fulham,3,0,3,2
E0,2009,09jan2010,Arsenal,Everton,1,1,2,2
E0,2009,09jan2010,Birmingham,Man United,1,1,1,1
E0,2009,11jan2010,Man City,Blackburn,3,0,4,1
E0,2009,16jan2010,Man United,Burnley,3,0,3,0
E0,2009,16jan2010,Tottenham,Hull,1,1,0,0
E0,2009,16jan2010,Chelsea,Sunderland,3,0,7,2
E0,2009,16jan2010,Wolves,Wigan,0,3,0,2
E0,2009,16jan2010,Stoke,Liverpool,1,1,1,1
E0,2009,16jan2010,Everton,Man City,3,0,2,0
E0,2009,17jan2010,Bolton,Arsenal,0,3,0,2
E0,2009,17jan2010,Aston Villa,West Ham,1,1,0,0
E0,2009,17jan2010,Blackburn,Fulham,3,0,2,0
E0,2009,20jan2010,Arsenal,Bolton,3,0,4,2
E0,2009,20jan2010,Liverpool,Tottenham,3,0,2,0
E0,2009,23jan2010,Man United,Hull,3,0,4,0
E0,2009,26jan2010,Tottenham,Fulham,3,0,2,0
E0,2009,26jan2010,Portsmouth,West Ham,1,1,1,1
E0,2009,26jan2010,Wolves,Liverpool,1,1,0,0
E0,2009,26jan2010,Bolton,Burnley,3,0,1,0
E0,2009,27jan2010,Chelsea,Birmingham,3,0,3,0
E0,2009,27jan2010,Aston Villa,Arsenal,1,1,0,0
E0,2009,27jan2010,Blackburn,Wigan,3,0,2,1
E0,2009,27jan2010,Everton,Sunderland,3,0,2,0
E0,2009,30jan2010,Birmingham,Tottenham,1,1,1,1
E0,2009,30jan2010,West Ham,Blackburn,1,1,0,0
E0,2009,30jan2010,Burnley,Chelsea,0,3,1,2
E0,2009,30jan2010,Hull,Wolves,1,1,2,2
E0,2009,30jan2010,Wigan,Everton,0,3,0,1
E0,2009,30jan2010,Liverpool,Bolton,3,0,2,0
E0,2009,30jan2010,Fulham,Aston Villa,0,3,0,2
E0,2009,31jan2010,Man City,Portsmouth,3,0,2,0
E0,2009,31jan2010,Arsenal,Man United,0,3,1,3
E0,2009,01feb2010,Sunderland,Stoke,1,1,0,0
E0,2009,02feb2010,Hull,Chelsea,1,1,1,1
E0,2009,03feb2010,Fulham,Portsmouth,3,0,1,0
E0,2009,06feb2010,Bolton,Fulham,1,1,0,0
E0,2009,06feb2010,Man United,Portsmouth,3,0,5,0
E0,2009,06feb2010,Liverpool,Everton,3,0,1,0
E0,2009,06feb2010,Hull,Man City,3,0,2,1
E0,2009,06feb2010,Sunderland,Wigan,1,1,1,1
E0,2009,06feb2010,Tottenham,Aston Villa,1,1,0,0
E0,2009,06feb2010,Stoke,Blackburn,3,0,3,0
E0,2009,06feb2010,Burnley,West Ham,3,0,2,1
E0,2009,07feb2010,Chelsea,Arsenal,3,0,2,0
E0,2009,07feb2010,Birmingham,Wolves,3,0,2,1
E0,2009,09feb2010,Portsmouth,Sunderland,1,1,1,1
E0,2009,09feb2010,Man City,Bolton,3,0,2,0
E0,2009,09feb2010,Fulham,Burnley,3,0,3,0
E0,2009,09feb2010,Wigan,Stoke,1,1,1,1
E0,2009,10feb2010,Everton,Chelsea,3,0,2,1
E0,2009,10feb2010,Blackburn,Hull,3,0,1,0
E0,2009,10feb2010,Wolves,Tottenham,3,0,1,0
E0,2009,10feb2010,Arsenal,Liverpool,3,0,1,0
E0,2009,10feb2010,Aston Villa,Man United,1,1,1,1
E0,2009,10feb2010,West Ham,Birmingham,3,0,2,0
E0,2009,16feb2010,Stoke,Man City,1,1,1,1
E0,2009,17feb2010,Wigan,Bolton,1,1,0,0
E0,2009,20feb2010,West Ham,Hull,3,0,3,0
E0,2009,20feb2010,Wolves,Chelsea,0,3,0,2
E0,2009,20feb2010,Arsenal,Sunderland,3,0,2,0
E0,2009,20feb2010,Portsmouth,Stoke,0,3,1,2
E0,2009,20feb2010,Everton,Man United,3,0,3,1
E0,2009,21feb2010,Man City,Liverpool,1,1,0,0
E0,2009,21feb2010,Fulham,Birmingham,3,0,2,1
E0,2009,21feb2010,Blackburn,Bolton,3,0,3,0
E0,2009,21feb2010,Aston Villa,Burnley,3,0,5,2
E0,2009,21feb2010,Wigan,Tottenham,0,3,0,3
E0,2009,23feb2010,Man United,West Ham,3,0,3,0
E0,2009,27feb2010,Chelsea,Man City,0,3,2,4
E0,2009,27feb2010,Birmingham,Wigan,3,0,1,0
E0,2009,27feb2010,Bolton,Wolves,3,0,1,0
E0,2009,27feb2010,Stoke,Arsenal,0,3,1,3
E0,2009,27feb2010,Burnley,Portsmouth,0,3,1,2
E0,2009,28feb2010,Liverpool,Blackburn,3,0,2,1
E0,2009,28feb2010,Sunderland,Fulham,1,1,0,0
E0,2009,28feb2010,Tottenham,Everton,3,0,2,1
E0,2009,06mar2010,Wolves,Man United,0,3,0,1
E0,2009,06mar2010,Arsenal,Burnley,3,0,3,1
E0,2009,06mar2010,West Ham,Bolton,0,3,1,2
E0,2009,07mar2010,Everton,Hull,3,0,5,1
E0,2009,08mar2010,Wigan,Liverpool,3,0,1,0
E0,2009,09mar2010,Sunderland,Bolton,3,0,4,0
E0,2009,09mar2010,Portsmouth,Birmingham,0,3,1,2
E0,2009,10mar2010,Burnley,Stoke,1,1,1,1
E0,2009,13mar2010,Tottenham,Blackburn,3,0,3,1
E0,2009,13mar2010,Birmingham,Everton,1,1,2,2
E0,2009,13mar2010,Stoke,Aston Villa,1,1,0,0
E0,2009,13mar2010,Hull,Arsenal,0,3,1,2
E0,2009,13mar2010,Chelsea,West Ham,3,0,4,1
E0,2009,13mar2010,Burnley,Wolves,0,3,1,2
E0,2009,13mar2010,Bolton,Wigan,3,0,4,0
E0,2009,14mar2010,Man United,Fulham,3,0,3,0
E0,2009,14mar2010,Sunderland,Man City,1,1,1,1
E0,2009,15mar2010,Liverpool,Portsmouth,3,0,4,1
E0,2009,16mar2010,Wigan,Aston Villa,0,3,1,2
E0,2009,20mar2010,Sunderland,Birmingham,3,0,3,1
E0,2009,20mar2010,Portsmouth,Hull,3,0,3,2
E0,2009,20mar2010,Stoke,Tottenham,0,3,1,2
E0,2009,20mar2010,Wigan,Burnley,3,0,1,0
E0,2009,20mar2010,Aston Villa,Wolves,1,1,2,2
E0,2009,20mar2010,Arsenal,West Ham,3,0,2,0
E0,2009,20mar2010,Everton,Bolton,3,0,2,0
E0,2009,21mar2010,Fulham,Man City,0,3,1,2
E0,2009,21mar2010,Blackburn,Chelsea,1,1,1,1
E0,2009,21mar2010,Man United,Liverpool,3,0,2,1
E0,2009,23mar2010,West Ham,Wolves,0,3,1,3
E0,2009,24mar2010,Portsmouth,Chelsea,0,3,0,5
E0,2009,24mar2010,Man City,Everton,0,3,0,2
E0,2009,24mar2010,Aston Villa,Sunderland,1,1,1,1
E0,2009,24mar2010,Blackburn,Birmingham,3,0,2,1
E0,2009,27mar2010,Bolton,Man United,0,3,0,4
E0,2009,27mar2010,Hull,Fulham,3,0,2,0
E0,2009,27mar2010,Birmingham,Arsenal,1,1,1,1
E0,2009,27mar2010,Wolves,Everton,1,1,0,0
E0,2009,27mar2010,Chelsea,Aston Villa,3,0,7,1
E0,2009,27mar2010,Tottenham,Portsmouth,3,0,2,0
E0,2009,27mar2010,West Ham,Stoke,0,3,0,1
E0,2009,28mar2010,Burnley,Blackburn,0,3,0,1
E0,2009,28mar2010,Liverpool,Sunderland,3,0,3,0
E0,2009,29mar2010,Man City,Wigan,3,0,3,0
E0,2009,03apr2010,Portsmouth,Blackburn,1,1,0,0
E0,2009,03apr2010,Bolton,Aston Villa,0,3,0,1
E0,2009,03apr2010,Stoke,Hull,3,0,2,0
E0,2009,03apr2010,Arsenal,Wolves,3,0,1,0
E0,2009,03apr2010,Sunderland,Tottenham,3,0,3,1
E0,2009,03apr2010,Man United,Chelsea,0,3,1,2
E0,2009,03apr2010,Burnley,Man City,0,3,1,6
E0,2009,04apr2010,Everton,West Ham,1,1,2,2
E0,2009,04apr2010,Birmingham,Liverpool,1,1,1,1
E0,2009,04apr2010,Fulham,Wigan,3,0,2,1
E0,2009,10apr2010,West Ham,Sunderland,3,0,1,0
E0,2009,10apr2010,Hull,Burnley,0,3,1,4
E0,2009,11apr2010,Blackburn,Man United,1,1,0,0
E0,2009,11apr2010,Wolves,Stoke,1,1,0,0
E0,2009,11apr2010,Man City,Birmingham,3,0,5,1
E0,2009,11apr2010,Liverpool,Fulham,1,1,0,0
E0,2009,13apr2010,Chelsea,Bolton,3,0,1,0
E0,2009,14apr2010,Tottenham,Arsenal,3,0,2,1
E0,2009,14apr2010,Aston Villa,Everton,1,1,2,2
E0,2009,14apr2010,Wigan,Portsmouth,1,1,0,0
E0,2009,17apr2010,Blackburn,Everton,0,3,2,3
E0,2009,17apr2010,Birmingham,Hull,1,1,0,0
E0,2009,17apr2010,Man City,Man United,0,3,0,1
E0,2009,17apr2010,Tottenham,Chelsea,3,0,2,1
E0,2009,17apr2010,Sunderland,Burnley,3,0,2,1
E0,2009,17apr2010,Stoke,Bolton,0,3,1,2
E0,2009,17apr2010,Fulham,Wolves,1,1,0,0
E0,2009,18apr2010,Wigan,Arsenal,3,0,3,2
E0,2009,18apr2010,Portsmouth,Aston Villa,0,3,1,2
E0,2009,19apr2010,Liverpool,West Ham,3,0,3,0
E0,2009,21apr2010,Hull,Aston Villa,0,3,0,2
E0,2009,24apr2010,Arsenal,Man City,1,1,0,0
E0,2009,24apr2010,West Ham,Wigan,3,0,3,2
E0,2009,24apr2010,Bolton,Portsmouth,1,1,2,2
E0,2009,24apr2010,Man United,Tottenham,3,0,3,1
E0,2009,24apr2010,Hull,Sunderland,0,3,0,1
E0,2009,24apr2010,Wolves,Blackburn,1,1,1,1
E0,2009,25apr2010,Burnley,Liverpool,0,3,0,4
E0,2009,25apr2010,Chelsea,Stoke,3,0,7,0
E0,2009,25apr2010,Aston Villa,Birmingham,3,0,1,0
E0,2009,25apr2010,Everton,Fulham,3,0,2,1
E0,2009,01may2010,Stoke,Everton,1,1,0,0
E0,2009,01may2010,Tottenham,Bolton,3,0,1,0
E0,2009,01may2010,Portsmouth,Wolves,3,0,3,1
E0,2009,01may2010,Man City,Aston Villa,3,0,3,1
E0,2009,01may2010,Birmingham,Burnley,3,0,2,1
E0,2009,02may2010,Sunderland,Man United,0,3,0,1
E0,2009,02may2010,Fulham,West Ham,3,0,3,2
E0,2009,02may2010,Liverpool,Chelsea,0,3,0,2
E0,2009,03may2010,Blackburn,Arsenal,3,0,2,1
E0,2009,03may2010,Wigan,Hull,1,1,2,2
E0,2009,05may2010,Fulham,Stoke,0,3,0,1
E0,2009,05may2010,Man City,Tottenham,0,3,0,1
E0,2009,09may2010,Burnley,Tottenham,3,0,4,2
E0,2009,09may2010,Arsenal,Fulham,3,0,4,0
E0,2009,09may2010,Wolves,Sunderland,3,0,2,1
E0,2009,09may2010,Man United,Stoke,3,0,4,0
E0,2009,09may2010,Hull,Liverpool,1,1,0,0
E0,2009,09may2010,West Ham,Man City,1,1,1,1
E0,2009,09may2010,Aston Villa,Blackburn,0,3,0,1
E0,2009,09may2010,Chelsea,Wigan,3,0,8,0
E0,2009,09may2010,Everton,Portsmouth,3,0,1,0
E0,2009,09may2010,Bolton,Birmingham,3,0,2,1
E0,2010,14aug2010,Tottenham,Man City,1,1,0,0
E0,2010,14aug2010,Aston Villa,West Ham,3,0,3,0
E0,2010,14aug2010,Blackburn,Everton,3,0,1,0
E0,2010,14aug2010,Sunderland,Birmingham,1,1,2,2
E0,2010,14aug2010,Wigan,Blackpool,0,3,0,4
E0,2010,14aug2010,Bolton,Fulham,1,1,0,0
E0,2010,14aug2010,Chelsea,West Brom,3,0,6,0
E0,2010,14aug2010,Wolves,Stoke,3,0,2,1
E0,2010,15aug2010,Liverpool,Arsenal,1,1,1,1
E0,2010,16aug2010,Man United,Newcastle,3,0,3,0
E0,2010,21aug2010,Everton,Wolves,1,1,1,1
E0,2010,21aug2010,Stoke,Tottenham,0,3,1,2
E0,2010,21aug2010,West Ham,Bolton,0,3,1,3
E0,2010,21aug2010,Birmingham,Blackburn,3,0,2,1
E0,2010,21aug2010,Arsenal,Blackpool,3,0,6,0
E0,2010,21aug2010,Wigan,Chelsea,0,3,0,6
E0,2010,21aug2010,West Brom,Sunderland,3,0,1,0
E0,2010,22aug2010,Newcastle,Aston Villa,3,0,6,0
E0,2010,22aug2010,Fulham,Man United,1,1,2,2
E0,2010,23aug2010,Man City,Liverpool,3,0,3,0
E0,2010,28aug2010,Wolves,Newcastle,1,1,1,1
E0,2010,28aug2010,Man United,West Ham,3,0,3,0
E0,2010,28aug2010,Blackburn,Arsenal,0,3,1,2
E0,2010,28aug2010,Blackpool,Fulham,1,1,2,2
E0,2010,28aug2010,Tottenham,Wigan,0,3,0,1
E0,2010,28aug2010,Chelsea,Stoke,3,0,2,0
E0,2010,29aug2010,Liverpool,West Brom,3,0,1,0
E0,2010,29aug2010,Sunderland,Man City,3,0,1,0
E0,2010,29aug2010,Aston Villa,Everton,3,0,1,0
E0,2010,29aug2010,Bolton,Birmingham,1,1,2,2
E0,2010,11sep2010,Man City,Blackburn,1,1,1,1
E0,2010,11sep2010,Wigan,Sunderland,1,1,1,1
E0,2010,11sep2010,Arsenal,Bolton,3,0,4,1
E0,2010,11sep2010,West Brom,Tottenham,1,1,1,1
E0,2010,11sep2010,Everton,Man United,1,1,3,3
E0,2010,11sep2010,Newcastle,Blackpool,0,3,0,2
E0,2010,11sep2010,West Ham,Chelsea,0,3,1,3
E0,2010,11sep2010,Fulham,Wolves,3,0,2,1
E0,2010,12sep2010,Birmingham,Liverpool,1,1,0,0
E0,2010,13sep2010,Stoke,Aston Villa,3,0,2,1
E0,2010,18sep2010,Sunderland,Arsenal,1,1,1,1
E0,2010,18sep2010,Stoke,West Ham,1,1,1,1
E0,2010,18sep2010,Aston Villa,Bolton,1,1,1,1
E0,2010,18sep2010,West Brom,Birmingham,3,0,3,1
E0,2010,18sep2010,Tottenham,Wolves,3,0,3,1
E0,2010,18sep2010,Everton,Newcastle,0,3,0,1
E0,2010,18sep2010,Blackburn,Fulham,1,1,1,1
E0,2010,19sep2010,Wigan,Man City,0,3,0,2
E0,2010,19sep2010,Chelsea,Blackpool,3,0,4,0
E0,2010,19sep2010,Man United,Liverpool,3,0,3,2
E0,2010,25sep2010,Liverpool,Sunderland,1,1,2,2
E0,2010,25sep2010,West Ham,Tottenham,3,0,1,0
E0,2010,25sep2010,Fulham,Everton,1,1,0,0
E0,2010,25sep2010,Birmingham,Wigan,1,1,0,0
E0,2010,25sep2010,Man City,Chelsea,3,0,1,0
E0,2010,25sep2010,Blackpool,Blackburn,0,3,1,2
E0,2010,25sep2010,Arsenal,West Brom,0,3,2,3
E0,2010,26sep2010,Bolton,Man United,1,1,2,2
E0,2010,26sep2010,Newcastle,Stoke,0,3,1,2
E0,2010,26sep2010,Wolves,Aston Villa,0,3,1,2
E0,2010,02oct2010,Sunderland,Man United,1,1,0,0
E0,2010,02oct2010,Birmingham,Everton,0,3,0,2
E0,2010,02oct2010,Tottenham,Aston Villa,3,0,2,1
E0,2010,02oct2010,West Brom,Bolton,1,1,1,1
E0,2010,02oct2010,West Ham,Fulham,1,1,1,1
E0,2010,02oct2010,Wigan,Wolves,3,0,2,0
E0,2010,02oct2010,Stoke,Blackburn,3,0,1,0
E0,2010,03oct2010,Chelsea,Arsenal,3,0,2,0
E0,2010,03oct2010,Man City,Newcastle,3,0,2,1
E0,2010,03oct2010,Liverpool,Blackpool,0,3,1,2
E0,2010,16oct2010,Aston Villa,Chelsea,1,1,0,0
E0,2010,16oct2010,Man United,West Brom,1,1,2,2
E0,2010,16oct2010,Wolves,West Ham,1,1,1,1
E0,2010,16oct2010,Fulham,Tottenham,0,3,1,2
E0,2010,16oct2010,Bolton,Stoke,3,0,2,1
E0,2010,16oct2010,Newcastle,Wigan,1,1,2,2
E0,2010,16oct2010,Arsenal,Birmingham,3,0,2,1
E0,2010,17oct2010,Everton,Liverpool,3,0,2,0
E0,2010,17oct2010,Blackpool,Man City,0,3,2,3
E0,2010,18oct2010,Blackburn,Sunderland,1,1,0,0
E0,2010,23oct2010,Wigan,Bolton,1,1,1,1
E0,2010,23oct2010,Birmingham,Blackpool,3,0,2,0
E0,2010,23oct2010,Chelsea,Wolves,3,0,2,0
E0,2010,23oct2010,Sunderland,Aston Villa,3,0,1,0
E0,2010,23oct2010,Tottenham,Everton,1,1,1,1
E0,2010,23oct2010,West Ham,Newcastle,0,3,1,2
E0,2010,23oct2010,West Brom,Fulham,3,0,2,1
E0,2010,24oct2010,Stoke,Man United,0,3,1,2
E0,2010,24oct2010,Liverpool,Blackburn,3,0,2,1
E0,2010,24oct2010,Man City,Arsenal,0,3,0,3
E0,2010,30oct2010,Arsenal,West Ham,3,0,1,0
E0,2010,30oct2010,Wolves,Man City,3,0,2,1
E0,2010,30oct2010,Fulham,Wigan,3,0,2,0
E0,2010,30oct2010,Blackburn,Chelsea,0,3,1,2
E0,2010,30oct2010,Everton,Stoke,3,0,1,0
E0,2010,30oct2010,Man United,Tottenham,3,0,2,0
E0,2010,31oct2010,Bolton,Liverpool,0,3,0,1
E0,2010,31oct2010,Aston Villa,Birmingham,1,1,0,0
E0,2010,31oct2010,Newcastle,Sunderland,3,0,5,1
E0,2010,01nov2010,Blackpool,West Brom,3,0,2,1
E0,2010,06nov2010,Blackburn,Wigan,3,0,2,1
E0,2010,06nov2010,Birmingham,West Ham,1,1,2,2
E0,2010,06nov2010,Sunderland,Stoke,3,0,2,0
E0,2010,06nov2010,Bolton,Tottenham,3,0,4,2
E0,2010,06nov2010,Blackpool,Everton,1,1,2,2
E0,2010,06nov2010,Man United,Wolves,3,0,2,1
E0,2010,06nov2010,Fulham,Aston Villa,1,1,1,1
E0,2010,07nov2010,West Brom,Man City,0,3,0,2
E0,2010,07nov2010,Liverpool,Chelsea,3,0,2,0
E0,2010,07nov2010,Arsenal,Newcastle,0,3,0,1
E0,2010,09nov2010,Stoke,Birmingham,3,0,3,2
E0,2010,09nov2010,Tottenham,Sunderland,1,1,1,1
E0,2010,10nov2010,Everton,Bolton,1,1,1,1
E0,2010,10nov2010,Aston Villa,Blackpool,3,0,3,2
E0,2010,10nov2010,Wigan,Liverpool,1,1,1,1
E0,2010,10nov2010,West Ham,West Brom,1,1,2,2
E0,2010,10nov2010,Man City,Man United,1,1,0,0
E0,2010,10nov2010,Chelsea,Fulham,3,0,1,0
E0,2010,10nov2010,Newcastle,Blackburn,0,3,1,2
E0,2010,10nov2010,Wolves,Arsenal,0,3,0,2
E0,2010,13nov2010,Tottenham,Blackburn,3,0,4,2
E0,2010,13nov2010,Aston Villa,Man United,1,1,2,2
E0,2010,13nov2010,Wigan,West Brom,3,0,1,0
E0,2010,13nov2010,Stoke,Liverpool,3,0,2,0
E0,2010,13nov2010,Newcastle,Fulham,1,1,0,0
E0,2010,13nov2010,Man City,Birmingham,1,1,0,0
E0,2010,13nov2010,West Ham,Blackpool,1,1,0,0
E0,2010,13nov2010,Wolves,Bolton,0,3,2,3
E0,2010,14nov2010,Everton,Arsenal,0,3,1,2
E0,2010,14nov2010,Chelsea,Sunderland,0,3,0,3
E0,2010,20nov2010,Birmingham,Chelsea,3,0,1,0
E0,2010,20nov2010,Bolton,Newcastle,3,0,5,1
E0,2010,20nov2010,Man United,Wigan,3,0,2,0
E0,2010,20nov2010,Blackpool,Wolves,3,0,2,1
E0,2010,20nov2010,West Brom,Stoke,0,3,0,3
E0,2010,20nov2010,Arsenal,Tottenham,0,3,2,3
E0,2010,20nov2010,Liverpool,West Ham,3,0,3,0
E0,2010,21nov2010,Blackburn,Aston Villa,3,0,2,0
E0,2010,21nov2010,Fulham,Man City,0,3,1,4
E0,2010,22nov2010,Sunderland,Everton,1,1,2,2
E0,2010,27nov2010,Stoke,Man City,1,1,1,1
E0,2010,27nov2010,Bolton,Blackpool,1,1,2,2
E0,2010,27nov2010,Everton,West Brom,0,3,1,4
E0,2010,27nov2010,Man United,Blackburn,3,0,7,1
E0,2010,27nov2010,Aston Villa,Arsenal,0,3,2,4
E0,2010,27nov2010,Fulham,Birmingham,1,1,1,1
E0,2010,27nov2010,Wolves,Sunderland,3,0,3,2
E0,2010,27nov2010,West Ham,Wigan,3,0,3,1
E0,2010,28nov2010,Newcastle,Chelsea,1,1,1,1
E0,2010,28nov2010,Tottenham,Liverpool,3,0,2,1
E0,2010,04dec2010,Arsenal,Fulham,3,0,2,1
E0,2010,04dec2010,Man City,Bolton,3,0,1,0
E0,2010,04dec2010,Wigan,Stoke,1,1,2,2
E0,2010,04dec2010,Chelsea,Everton,1,1,1,1
E0,2010,04dec2010,Birmingham,Tottenham,1,1,1,1
E0,2010,04dec2010,Blackburn,Wolves,3,0,3,0
E0,2010,05dec2010,Sunderland,West Ham,3,0,1,0
E0,2010,05dec2010,West Brom,Newcastle,3,0,3,1
E0,2010,06dec2010,Liverpool,Aston Villa,3,0,3,0
E0,2010,11dec2010,Newcastle,Liverpool,3,0,3,1
E0,2010,11dec2010,West Ham,Man City,0,3,1,3
E0,2010,11dec2010,Everton,Wigan,1,1,0,0
E0,2010,11dec2010,Aston Villa,West Brom,3,0,2,1
E0,2010,11dec2010,Fulham,Sunderland,1,1,0,0
E0,2010,11dec2010,Stoke,Blackpool,0,3,0,1
E0,2010,12dec2010,Tottenham,Chelsea,1,1,1,1
E0,2010,12dec2010,Bolton,Blackburn,3,0,2,1
E0,2010,12dec2010,Wolves,Birmingham,3,0,1,0
E0,2010,13dec2010,Man United,Arsenal,3,0,1,0
E0,2010,18dec2010,Sunderland,Bolton,3,0,1,0
E0,2010,18dec2010,Blackburn,West Ham,1,1,1,1
E0,2010,20dec2010,Man City,Everton,0,3,1,2
E0,2010,26dec2010,Newcastle,Man City,0,3,1,3
E0,2010,26dec2010,Fulham,West Ham,0,3,1,3
E0,2010,26dec2010,Aston Villa,Tottenham,0,3,1,2
E0,2010,26dec2010,Blackburn,Stoke,0,3,0,2
E0,2010,26dec2010,Man United,Sunderland,3,0,2,0
E0,2010,26dec2010,Wolves,Wigan,0,3,1,2
E0,2010,26dec2010,Bolton,West Brom,3,0,2,0
E0,2010,27dec2010,Arsenal,Chelsea,3,0,3,1
E0,2010,28dec2010,Man City,Aston Villa,3,0,4,0
E0,2010,28dec2010,Birmingham,Man United,1,1,1,1
E0,2010,28dec2010,West Brom,Blackburn,0,3,1,3
E0,2010,28dec2010,West Ham,Everton,1,1,1,1
E0,2010,28dec2010,Tottenham,Newcastle,3,0,2,0
E0,2010,28dec2010,Stoke,Fulham,0,3,0,2
E0,2010,28dec2010,Sunderland,Blackpool,0,3,0,2
E0,2010,29dec2010,Liverpool,Wolves,0,3,0,1
E0,2010,29dec2010,Chelsea,Bolton,3,0,1,0
E0,2010,29dec2010,Wigan,Arsenal,1,1,2,2
E0,2010,01jan2011,Sunderland,Blackburn,3,0,3,0
E0,2010,01jan2011,Man City,Blackpool,3,0,1,0
E0,2010,01jan2011,West Brom,Man United,0,3,1,2
E0,2010,01jan2011,West Ham,Wolves,3,0,2,0
E0,2010,01jan2011,Liverpool,Bolton,3,0,2,1
E0,2010,01jan2011,Tottenham,Fulham,3,0,1,0
E0,2010,01jan2011,Birmingham,Arsenal,0,3,0,3
E0,2010,01jan2011,Stoke,Everton,3,0,2,0
E0,2010,02jan2011,Chelsea,Aston Villa,1,1,3,3
E0,2010,02jan2011,Wigan,Newcastle,0,3,0,1
E0,2010,04jan2011,Fulham,West Brom,3,0,3,0
E0,2010,04jan2011,Blackpool,Birmingham,0,3,1,2
E0,2010,04jan2011,Man United,Stoke,3,0,2,1
E0,2010,05jan2011,Newcastle,West Ham,3,0,5,0
E0,2010,05jan2011,Bolton,Wigan,1,1,1,1
E0,2010,05jan2011,Everton,Tottenham,3,0,2,1
E0,2010,05jan2011,Arsenal,Man City,1,1,0,0
E0,2010,05jan2011,Wolves,Chelsea,3,0,1,0
E0,2010,05jan2011,Blackburn,Liverpool,3,0,3,1
E0,2010,05jan2011,Aston Villa,Sunderland,0,3,0,1
E0,2010,12jan2011,Blackpool,Liverpool,3,0,2,1
E0,2010,15jan2011,Wigan,Fulham,1,1,1,1
E0,2010,15jan2011,Stoke,Bolton,3,0,2,0
E0,2010,15jan2011,West Ham,Arsenal,0,3,0,3
E0,2010,15jan2011,West Brom,Blackpool,3,0,3,2
E0,2010,15jan2011,Chelsea,Blackburn,3,0,2,0
E0,2010,15jan2011,Man City,Wolves,3,0,4,3
E0,2010,16jan2011,Birmingham,Aston Villa,1,1,1,1
E0,2010,16jan2011,Tottenham,Man United,1,1,0,0
E0,2010,16jan2011,Liverpool,Everton,1,1,2,2
E0,2010,16jan2011,Sunderland,Newcastle,1,1,1,1
E0,2010,22jan2011,Man United,Birmingham,3,0,5,0
E0,2010,22jan2011,Newcastle,Tottenham,1,1,1,1
E0,2010,22jan2011,Fulham,Stoke,3,0,2,0
E0,2010,22jan2011,Blackpool,Sunderland,0,3,1,2
E0,2010,22jan2011,Aston Villa,Man City,3,0,1,0
E0,2010,22jan2011,Wolves,Liverpool,0,3,0,3
E0,2010,22jan2011,Everton,West Ham,1,1,2,2
E0,2010,22jan2011,Arsenal,Wigan,3,0,3,0
E0,2010,23jan2011,Blackburn,West Brom,3,0,2,0
E0,2010,24jan2011,Bolton,Chelsea,0,3,0,4
E0,2010,25jan2011,Blackpool,Man United,0,3,2,3
E0,2010,25jan2011,Wigan,Aston Villa,0,3,1,2
E0,2010,26jan2011,Liverpool,Fulham,3,0,1,0
E0,2010,01feb2011,Sunderland,Chelsea,0,3,2,4
E0,2010,01feb2011,Arsenal,Everton,3,0,2,1
E0,2010,01feb2011,West Brom,Wigan,1,1,2,2
E0,2010,01feb2011,Man United,Aston Villa,3,0,3,1
E0,2010,02feb2011,Bolton,Wolves,3,0,1,0
E0,2010,02feb2011,Birmingham,Man City,1,1,2,2
E0,2010,02feb2011,Liverpool,Stoke,3,0,2,0
E0,2010,02feb2011,Fulham,Newcastle,3,0,1,0
E0,2010,02feb2011,Blackpool,West Ham,0,3,1,3
E0,2010,02feb2011,Blackburn,Tottenham,0,3,0,1
E0,2010,05feb2011,Wolves,Man United,3,0,2,1
E0,2010,05feb2011,Man City,West Brom,3,0,3,0
E0,2010,05feb2011,Everton,Blackpool,3,0,5,3
E0,2010,05feb2011,Wigan,Blackburn,3,0,4,3
E0,2010,05feb2011,Stoke,Sunderland,3,0,3,2
E0,2010,05feb2011,Aston Villa,Fulham,1,1,2,2
E0,2010,05feb2011,Newcastle,Arsenal,1,1,4,4
E0,2010,05feb2011,Tottenham,Bolton,3,0,2,1
E0,2010,06feb2011,Chelsea,Liverpool,0,3,0,1
E0,2010,06feb2011,West Ham,Birmingham,0,3,0,1
E0,2010,12feb2011,Arsenal,Wolves,3,0,2,0
E0,2010,12feb2011,Liverpool,Wigan,1,1,1,1
E0,2010,12feb2011,Sunderland,Tottenham,0,3,1,2
E0,2010,12feb2011,Blackburn,Newcastle,1,1,0,0
E0,2010,12feb2011,West Brom,West Ham,1,1,3,3
E0,2010,12feb2011,Blackpool,Aston Villa,1,1,1,1
E0,2010,12feb2011,Birmingham,Stoke,3,0,1,0
E0,2010,12feb2011,Man United,Man City,3,0,2,1
E0,2010,13feb2011,Bolton,Everton,3,0,2,0
E0,2010,14feb2011,Fulham,Chelsea,1,1,0,0
E0,2010,15feb2011,Birmingham,Newcastle,0,3,0,2
